geneCluster	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	predicted_gene_name	GO_terms	KEGG_KOs	BiGG_reactions	Annotation_tax_scope	OGs	bestOG|evalue|score	COG cat	eggNOG annot
GC00009631	702450.CUW_0639	2.8e-57	226.9	ABIBL11		K09384		bactNOG[38]	05CD1@bactNOG,0I916@eryNOG,0NEJR@firmNOG,COG3410@NOG	NA|NA|NA	S	Uncharacterized conserved protein (DUF2075)
GC00009632	717606.PaecuDRAFT_2623	8.6e-81	305.4	ABIBL11		K09384		bactNOG[38]	04S0W@bacNOG,05CD1@bactNOG,0NEJR@firmNOG,COG3410@NOG	NA|NA|NA	S	Uncharacterized conserved protein (DUF2075)
GC00009635	258594.RPA4701	1.4e-53	214.2			K04100		bactNOG[38]	020IB@aproNOG,08WPM@bactNOG,11KTX@NOG,17ASE@proNOG	NA|NA|NA	Q	protocatechuate 4,5-dioxygenase subunit alpha
GC00009636	62928.azo2536	4e-147	526.2	LIGC		K00010,K10219		bactNOG[38]	05F3N@bactNOG,0B7DZ@bproNOG,16RUD@proNOG,COG0673@NOG	NA|NA|NA	Q	Oxidoreductase domain-containing protein
GC00009637	1028803.GG9_0249	5.3e-09	67.4					bactNOG[38]	08J40@bactNOG,0RAX1@gproNOG,11XJD@NOG,1734W@proNOG	NA|NA|NA	S	Fimbrial protein
GC00009641	1005058.UMN179_00721	4e-61	240.0	MSMEG_1045	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K07149		bactNOG[38]	08VW9@bactNOG,0QQ5Y@gproNOG,178HG@proNOG,COG2364@NOG	NA|NA|NA	S	Uncharacterized BCR, YitT family COG1284
GC00009642	196164.HMPREF0290_1269	9.9e-32	141.7	OCAR_5925	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0008150,GO:0008152,GO:0016289,GO:0016787,GO:0016788,GO:0016790,GO:0042802,GO:0042803,GO:0046983	K18700		NOG[107]	COG5496@NOG	NA|NA|NA	S	thioesterase
GC00009643	207954.MED92_03238	1.8e-36	157.9					bactNOG[38]	071X9@bactNOG,0R4FW@gproNOG,0YZBU@NOG,183MI@proNOG	NA|NA|NA		
GC00009644	517433.PanABDRAFT_4323	2.7e-77	293.9	TAM	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0040007,GO:0044110,GO:0044116,GO:0044117,GO:0044119,GO:0044403,GO:0044419,GO:0044424,GO:0044464,GO:0051704	K00598,K02169		bactNOG[38]	07R6G@bactNOG,0QHV9@gproNOG,173VR@proNOG,COG4106@NOG	NA|NA|NA	S	Catalyzes the S-adenosylmethionine monomethyl esterification of trans-aconitate (By similarity)
GC00009645	1008459.TASI_0477	3.2e-35	153.3			K15977		bactNOG[38]	05TQJ@bactNOG,0BMTW@bproNOG,1211G@NOG,17HNU@proNOG	NA|NA|NA	S	DoxX
GC00009654	391574.VSWAT3_19143	7.7e-37	160.2					bactNOG[38]	08VT2@bactNOG,0R57M@gproNOG,11K07@NOG,17AUS@proNOG	NA|NA|NA		
GC00009658	546267.NEIPOLOT_00555	1.9e-20	104.8					bactNOG[38]	06AYX@bactNOG,0Y26F@NOG,17UKQ@proNOG	NA|NA|NA		
GC00009664	528354.NGFG_00961	6e-10	68.6					bactNOG[38]	05G4N@bactNOG,0BCH6@bproNOG,17H1W@proNOG,COG0454@NOG	NA|NA|NA	K	Gcn5-related n-acetyltransferase
GC00009672	326442.PSHAa2349	2.8e-33	148.3					bactNOG[38]	07028@bactNOG,0YWJA@NOG	NA|NA|NA		
GC00009676	675817.VDA_003489	1.6e-35	155.2					bactNOG[38]	05S96@bactNOG,120KB@NOG	NA|NA|NA	S	Sec-C motif domain protein
GC00009678	546268.NEISUBOT_03120	4.6e-21	105.9			K07126		bactNOG[38]	05EUU@bactNOG,0BAZ8@bproNOG,16RFM@proNOG,COG0790@NOG	NA|NA|NA	S	repeat-containing protein
GC00009679	983544.Lacal_2881	5.5e-59	233.0					bactNOG[38]	05THU@bactNOG,09D2P@bctoNOG,0PCA8@flaNOG,0XTII@NOG	NA|NA|NA		
GC00009690	883.DvMF_0721	5.3e-09	66.2					bactNOG[38]	063EF@bactNOG,0GHUT@delNOG,0HIK3@dproNOG,12B19@NOG,17Q15@proNOG	NA|NA|NA	S	Mor transcription activator domain protein
GC00009691	637911.AM305_06261	2.8e-70	270.8			K07132		bactNOG[38]	08XHG@bactNOG,0QXYE@gproNOG,17BWB@proNOG,COG2842@NOG	NA|NA|NA	L	Inherit from proNOG: Bacteriophage DNA transposition protein B
GC00009710	443152.MDG893_13109	4.6e-14	83.2					bactNOG[38]	069HN@bactNOG,0R666@gproNOG,0XYDI@NOG,17SQV@proNOG	NA|NA|NA		
GC00009711	443152.MDG893_13114	6.7e-16	90.1					bactNOG[38]	06SG4@bactNOG,0YJGB@NOG,180TS@proNOG	NA|NA|NA		
GC00009722	634504.Bgr_19170	8.9e-10	68.2			K03198		NOG[107]	0Z9YH@NOG	NA|NA|NA	U	Type IV secretion system protein VirB3
GC00009728	522373.Smlt3065	1.2e-23	116.7			K07454		bactNOG[38]	07QUC@bactNOG,0QYFC@gproNOG,122MK@NOG,17K96@proNOG	NA|NA|NA	V	Inherit from bactNOG: restriction endonuclease
GC00009731	641112.RflaF_010100016131	7.4e-32	142.9					bactNOG[38]	065PC@bactNOG,1269R@NOG	NA|NA|NA	S	ScaI restriction endonuclease
GC00009732	561229.Dd1591_1068	6.2e-10	70.9	RNC	GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004525,GO:0004540,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016070,GO:0016787,GO:0016788,GO:0016891,GO:0016893,GO:0034641,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:1901360	K03685		bactNOG[38]	08ZBM@bactNOG,0QHV5@gproNOG,16Q36@proNOG,COG0571@NOG	NA|NA|NA	K	Digests double-stranded RNA. Involved in the processing of primary rRNA transcript to yield the immediate precursors to the large and small rRNAs (23S and 16S). Also processes some mRNAs, and tRNAs when they are encoded in the rRNA operon (By similarity)
GC00009739	669262.COK_0634	6.2e-27	126.7	IGA	GO:0005575,GO:0005576,GO:0005623,GO:0009279,GO:0009986,GO:0016020,GO:0019867,GO:0030312,GO:0030313,GO:0031975,GO:0042597,GO:0044462,GO:0044464,GO:0071944	K01347,K12684		bactNOG[38]	08BMY@bactNOG,0QMB0@gproNOG,174K4@proNOG,COG3468@NOG	NA|NA|NA	M, U	protease
GC00009750	1028805.GGC_0267	1.6e-64	251.1					bactNOG[38]	08XAS@bactNOG,0QQZ5@gproNOG,11KIH@NOG,17B7U@proNOG	NA|NA|NA		
GC00009755	76869.PputGB1_1189	5.4e-08	62.0					bactNOG[38]	06CHF@bactNOG,0Y65T@NOG,17VBN@proNOG	NA|NA|NA		
GC00009771	3055.EDP06223	1.8e-09	67.4			K08824		euNOG[57]	0XNSW@NOG,KOG0593@euNOG	NA|NA|NA	T	Cyclin-dependent kinase-like
GC00009781	667128.HMPREF0621_1061	1.7e-24	117.5					bactNOG[38]	06IRY@bactNOG,0R52T@gproNOG,0Y5FF@NOG,189TP@proNOG	NA|NA|NA		
GC00009787	579138.Zymop_0845	9e-40	169.9					bactNOG[38]	024N8@aproNOG,08SRY@bactNOG,11HGR@NOG,17I1U@proNOG	NA|NA|NA		
GC00009791	547045.NEISICOT_02390	3.9e-17	92.8					bactNOG[38]	07ZK9@bactNOG,11K20@NOG,17AWA@proNOG	NA|NA|NA	S	Toxic component of a toxin-antitoxin (TA) module. A
GC00009797	553178.CAPGI0001_0543	1.6e-28	131.7					bactNOG[38]	079BV@bactNOG,09PKH@bctoNOG,0Z6G8@NOG	NA|NA|NA		
GC00009798	264198.Reut_A2911	1.4e-41	175.3			K01448		bactNOG[38]	05S8U@bactNOG,0BEWD@bproNOG,11UD6@NOG,17FUZ@proNOG	NA|NA|NA	M	cell wall hydrolase autolysin
GC00009801	887324.HMPREF0027_0322	1.7e-15	87.0					bactNOG[38]	06BJ2@bactNOG,0R5KM@gproNOG,0Y2AU@NOG,17U0S@proNOG	NA|NA|NA		
GC00009810	546266.NEIMUCOT_04396	4.5e-51	206.5	AZU	GO:0003674,GO:0005575,GO:0005623,GO:0008150,GO:0008152,GO:0009055,GO:0009279,GO:0016020,GO:0019867,GO:0030312,GO:0030313,GO:0031975,GO:0042597,GO:0044462,GO:0044464,GO:0044710,GO:0055114,GO:0071944			bactNOG[38]	090JD@bactNOG,0BCPG@bproNOG,17CCF@proNOG,COG3241@NOG	NA|NA|NA	C	Outer membrane protein H.8
GC00009811	546264.NEIFLAOT_01846	5.9e-13	78.6					bactNOG[38]	0694J@bactNOG,0XXKM@NOG	NA|NA|NA		
GC00009813	557723.HAPS_0304	1.8e-37	160.6					bactNOG[38]	07BUZ@bactNOG,0ZB5M@NOG,18670@proNOG	NA|NA|NA		
GC00009826	259536.Psyc_1210	9.6e-22	108.2					bactNOG[38]	05Q0W@bactNOG,0R4JD@gproNOG,11Y1Q@NOG,17HZ2@proNOG	NA|NA|NA		
GC00009827	259536.Psyc_1210	2.2e-38	164.5					bactNOG[38]	05Q0W@bactNOG,0R4JD@gproNOG,11Y1Q@NOG,17HZ2@proNOG	NA|NA|NA		
GC00009829	742159.HMPREF0004_4641	2.9e-08	62.4			K07339		bactNOG[38]	063XI@bactNOG,0BP8R@bproNOG,12C6R@NOG,17QJ6@proNOG	NA|NA|NA	L	YcfA-like protein
GC00009839	669262.COK_0228	8.4e-21	104.8	NHAC		K03315		bactNOG[38]	05DFD@bactNOG,0QIEP@gproNOG,16RJS@proNOG,COG1757@NOG	NA|NA|NA	C	Na H antiporter
GC00009845	509191.AcelC_020100012366	1.7e-109	402.1	YEER	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944			bactNOG[38]	08PZQ@bactNOG,0EZ84@cloNOG,0NTU3@firmNOG,0XXEN@NOG	NA|NA|NA	S	Inherit from bactNOG: Inner membrane protein YeeR
GC00009846	472759.Nhal_2301	3.9e-38	163.7					bactNOG[38]	05SFR@bactNOG,0QVIT@gproNOG,120R0@NOG,17JAJ@proNOG	NA|NA|NA		
GC00009847	667015.Bacsa_2180	2.3e-13	81.3					bactNOG[38]	06BCM@bactNOG,0Y1ZT@NOG	NA|NA|NA		
GC00009848	888742.HMPREF9123_0427	2.3e-97	361.3			K19872		bactNOG[38]	0689E@bactNOG,0XVPQ@NOG,181CZ@proNOG	NA|NA|NA	S	LicD family
GC00009854	99287.STM0926	3.4e-11	73.9	STFQ				bactNOG[38]	0685N@bactNOG,0R15B@gproNOG,0XVET@NOG,17Z4G@proNOG	NA|NA|NA	S	side tail fiber protein homolog from lambdoid prophage
GC00009855	311402.Avi_1678	4.8e-43	180.3					bactNOG[38]	05MU1@bactNOG,11VRV@NOG,17IMN@proNOG	NA|NA|NA		
GC00009861	457405.FSDG_02244	5.4e-55	219.5					bactNOG[38]	07CXF@bactNOG,0ZH5N@NOG	NA|NA|NA		
GC00009862	370438.PTH_2463	1.4e-09	67.4					bactNOG[38]	05DWM@bactNOG,0F15H@cloNOG,0NXBG@firmNOG,0XQD1@NOG	NA|NA|NA		
GC00009865	667129.HMPREF0758_3477	1.5e-14	85.1					bactNOG[38]	090K6@bactNOG,0QS5P@gproNOG,11NBJ@NOG,17DJB@proNOG	NA|NA|NA	S	Exodeoxyribonuclease VIII
GC00009866	445932.Emin_0968	7.6e-69	266.9					bactNOG[38]	08T9F@bactNOG,11HMM@NOG	NA|NA|NA		
GC00009873	272624.lpg2675	2.6e-31	141.7	DOTC	GO:0008150,GO:0030260,GO:0040011,GO:0044403,GO:0044409,GO:0044419,GO:0051701,GO:0051704,GO:0051806,GO:0051828,GO:0052126,GO:0052192	K12204		bactNOG[38]	08W74@bactNOG,0QR6M@gproNOG,11N0R@NOG,17BIN@proNOG	NA|NA|NA	S	defect in organelle trafficking lipoprotein DotC
GC00009877	661367.LLO_2791	6.7e-07	61.2	DOTM	GO:0008150,GO:0009405,GO:0051704	K12218		bactNOG[38]	08UCY@bactNOG,0QQHE@gproNOG,11HWM@NOG,179EF@proNOG	NA|NA|NA		
GC00009879	4956.XP_002497316.1	2.4e-35	156.8					fuNOG[21]	03VD0@ascNOG,0J35S@euNOG,0PSXX@fuNOG,11NXS@NOG,13TIK@opiNOG	NA|NA|NA		
GC00009881	575584.HMPREF0010_01416	1.2e-45	188.3					bactNOG[38]	07BYR@bactNOG,0Z8XV@NOG,185P2@proNOG	NA|NA|NA		
GC00009885	1005058.UMN179_01464	6.4e-67	259.6					bactNOG[38]	07C55@bactNOG,0R5UX@gproNOG,0Z94J@NOG,18609@proNOG	NA|NA|NA		
GC00009896	979556.MTES_0867	6e-08	62.4			K00712		bactNOG[38]	00JRR@actNOG,083G0@bactNOG,COG0438@NOG	NA|NA|NA	M	glycosyl transferase
GC00009897	316067.Geob_3290	3.1e-19	99.8	HTH_0644				bactNOG[38]	05XC5@bactNOG,1226W@NOG,17K1I@proNOG	NA|NA|NA	S	DNA Polymerase Beta Domain Protein Region
GC00009898	762948.HMPREF0733_10228	1.8e-31	141.0					bactNOG[38]	00NIU@actNOG,05WQM@bactNOG,11TQV@NOG	NA|NA|NA	K	MarR family transcriptional regulator
GC00009900	83406.HDN1F_31430	1.4e-15	87.0					bactNOG[38]	05XAT@bactNOG,0QVN5@gproNOG,122J8@NOG,17KHB@proNOG	NA|NA|NA		
GC00009908	395961.Cyan7425_4600	3e-09	66.2					bactNOG[38]	05WAM@bactNOG,0FPJT@cyaNOG,1233I@NOG	NA|NA|NA	K	Inherit from bactNOG: CopG domain protein DNA-binding domain protein
GC00009910	323261.Noc_0627	2e-61	241.5	BMUL_5579				bactNOG[38]	08PD9@bactNOG,0QPJF@gproNOG,0ZA79@NOG,174YK@proNOG	NA|NA|NA	S	Integrase
GC00009912	412597.PaTRP_010100017883	6.7e-61	240.4	TRAD		K03205		NOG[107]	COG3505@NOG	NA|NA|NA	U	trag family
GC00009919	768066.HELO_2084	1.3e-13	81.3					bactNOG[38]	070SX@bactNOG,0R47A@gproNOG,0YXPJ@NOG,184NT@proNOG	NA|NA|NA		
GC00009922	460265.Mnod_6561	4.1e-11	73.2					bactNOG[38]	0234R@aproNOG,06EPD@bactNOG,0Y18C@NOG,17VEG@proNOG	NA|NA|NA		
GC00009929	629741.GCWU000324_00973	2.5e-61	240.4					bactNOG[38]	06E2R@bactNOG,0Y3TZ@NOG,17RDK@proNOG	NA|NA|NA		
GC00009937	580332.Slit_1962	2.3e-17	94.7					bactNOG[38]	05HZ4@bactNOG,0BDVB@bproNOG,11S39@NOG,17EC7@proNOG	NA|NA|NA		
GC00009971	888741.HMPREF9098_0482	8.3e-39	165.6					bactNOG[38]	074HF@bactNOG,0BPRX@bproNOG,0ZAJR@NOG,187QI@proNOG	NA|NA|NA		
GC00009972	431943.CKL_2517	9.3e-08	63.5			K08217		bactNOG[38]	07SFI@bactNOG,0EQVF@cloNOG,0NFHU@firmNOG,COG0477@NOG	NA|NA|NA	G	Major Facilitator Superfamily
GC00009973	198628.Dda3937_02936	1.1e-12	78.2	PLU3708				bactNOG[38]	062RW@bactNOG,0QXJG@gproNOG,12AEE@NOG,17NVQ@proNOG	NA|NA|NA		
GC00009974	888741.HMPREF9098_0526	1.8e-123	449.1	BMUL_2710		K12678		bactNOG[38]	08U6B@bactNOG,0BCPW@bproNOG,11JQJ@NOG,178R1@proNOG	NA|NA|NA	S	Outer membrane autotransporter
GC00009976	561231.Pecwa_0162	3.5e-13	79.3					bactNOG[38]	05HG3@bactNOG,0R4Z8@gproNOG,11SUR@NOG,184JN@proNOG	NA|NA|NA		
GC00009979	720554.Clocl_2342	9.9e-09	65.1	CLOCL_2342				bactNOG[38]	06CK7@bactNOG,0F2B6@cloNOG,0P0BM@firmNOG,0Y43H@NOG	NA|NA|NA		
GC00009980	376686.Fjoh_1750	6.2e-11	71.6					bactNOG[38]	068R9@bactNOG,0XWRN@NOG	NA|NA|NA		
GC00009985	864565.HMPREF0379_1531	8.1e-15	85.9					bactNOG[38]	08SM0@bactNOG,0EWR7@cloNOG,0NI0I@firmNOG,11HC7@NOG	NA|NA|NA		
GC00009990	483219.LILAB_21010	5.6e-20	103.2					bactNOG[38]	07TV1@bactNOG,0GCC3@delNOG,0HDJD@dproNOG,16VH4@proNOG,COG3209@NOG	NA|NA|NA	M	YD repeat protein
GC00009995	887324.HMPREF0027_0801	2.4e-26	123.2					bactNOG[38]	068YZ@bactNOG,0R6FI@gproNOG,0XX8T@NOG,189QX@proNOG	NA|NA|NA	S	Protein of unknown function (DUF1749)
GC00009996	339671.Asuc_1654	2.5e-67	260.4					bactNOG[38]	068YZ@bactNOG,0R6FI@gproNOG,0XX8T@NOG,189QX@proNOG	NA|NA|NA	S	Protein of unknown function (DUF1749)
GC00009997	339671.Asuc_1655	1.5e-27	127.5					bactNOG[38]	08A1V@bactNOG,0ZZ8X@NOG	NA|NA|NA	S	Macrophage migration inhibitory factor (MIF)
GC00009999	887324.HMPREF0027_0804	1e-54	218.8					bactNOG[38]	07WT9@bactNOG,COG2761@NOG	NA|NA|NA	Q	DSBA-like thioredoxin domain
GC00010001	546262.NEICINOT_04423	9.7e-33	144.8					bactNOG[38]	06G7C@bactNOG,0Y84Y@NOG	NA|NA|NA	S	mafB silent cassette
GC00010015	553217.ENHAE0001_2186	1.6e-90	338.2					bactNOG[38]	064U9@bactNOG,0QMV5@gproNOG,0Y40S@NOG,16X93@proNOG	NA|NA|NA		
GC00010019	641147.HMPREF9021_01642	1.3e-26	124.4					bactNOG[38]	06HU0@bactNOG,0BN6Z@bproNOG,0Y2PQ@NOG,17UUC@proNOG	NA|NA|NA		
GC00010031	339670.Bamb_1191	1.9e-25	120.9			K11904		bactNOG[38]	05CS6@bactNOG,16Q7X@proNOG,COG3501@NOG	NA|NA|NA	M	Rhs element vgr protein
GC00010035	358681.BBR47_32550	8e-10	69.3			K08217		bactNOG[38]	04WU6@bacNOG,064E4@bactNOG,0NNSM@firmNOG,COG0477@NOG	NA|NA|NA	G	major facilitator superfamily MFS_1
GC00010046	937774.TEQUI_0138	6.8e-14	84.0					bactNOG[38]	08QWQ@bactNOG,0BDYJ@bproNOG,11FRR@NOG,1769V@proNOG	NA|NA|NA	S	Leucine rich repeat variant
GC00010049	553217.ENHAE0001_1262	4.9e-20	104.0					bactNOG[38]	076BU@bactNOG,0Z72I@NOG	NA|NA|NA		
GC00010050	83406.HDN1F_29770	2.6e-16	90.5					bactNOG[38]	066X8@bactNOG,121HM@NOG,17RCJ@proNOG	NA|NA|NA		
GC00010056	216595.PFLU3395	2e-10	70.9					bactNOG[38]	07BW1@bactNOG,0Z8V4@NOG	NA|NA|NA		
GC00010063	553204.CORAM0001_2018	1e-31	142.1					bactNOG[38]	08SM6@bactNOG,11HCA@NOG	NA|NA|NA		
GC00010068	888742.HMPREF9123_0795	1e-17	95.1			K07126		bactNOG[38]	05EUU@bactNOG,0BAZ8@bproNOG,16RFM@proNOG,COG0790@NOG	NA|NA|NA	S	repeat-containing protein
GC00010069	641149.HMPREF9016_00591	8.9e-118	428.7	DAP2				bactNOG[38]	07VS7@bactNOG,17JZF@proNOG,COG4099@NOG	NA|NA|NA	S	Inherit from COG: phospholipase Carboxylesterase
GC00010076	562981.HMPREF0428_01045	1.3e-11	76.3					bactNOG[38]	08BFN@bactNOG,0P0X3@firmNOG,0XZQ0@NOG	NA|NA|NA	G	Major Facilitator Superfamily
GC00010077	665959.HMPREF1013_04201	3.4e-10	71.6			K08217		NOG[107]	COG0477@NOG	NA|NA|NA	G	major facilitator Superfamily
GC00010080	318161.Sden_3471	1.1e-26	126.3					bactNOG[38]	08QJI@bactNOG,0QJGA@gproNOG,1020U@NOG,16QMH@proNOG	NA|NA|NA	G	Major Facilitator
GC00010082	749414.SBI_06057	5e-09	66.2					bactNOG[38]	090CF@bactNOG,COG0439@NOG	NA|NA|NA	I	ATP-grasp domain
GC00010085	637911.AM305_00559	8.3e-136	488.4			K14623		bactNOG[38]	06A7Y@bactNOG,0XPNG@NOG,17798@proNOG	NA|NA|NA	S	prophage antirepressor
GC00010087	927666.SOR_1812	3.4e-18	98.2	LMRP		K08152		bactNOG[38]	04SIV@bacNOG,07RZE@bactNOG,0NGYB@firmNOG,COG0477@NOG	NA|NA|NA	G	Major Facilitator
GC00010089	596329.HMPREF0631_1418	1e-58	231.9					bactNOG[38]	05FYB@bactNOG,0F384@cloNOG,0NJVY@firmNOG,11PU4@NOG	NA|NA|NA		
GC00010091	5855.PVX_092135	4.5e-08	63.2			K15446		apiNOG[5]	009IX@acoNOG,01JJG@apiNOG,0J89X@euNOG,0RDA0@haeNOG,0ZRFF@NOG	NA|NA|NA		
GC00010092	526218.Sterm_1357	8.5e-65	253.1					bactNOG[38]	05P06@bactNOG,11TNT@NOG	NA|NA|NA	S	Hydroxyneurosporene synthase (CrtC)
GC00010094	504832.OCA5_c16430	1.7e-49	202.6					bactNOG[38]	025HA@aproNOG,06IYT@bactNOG,0Y95J@NOG,17WEV@proNOG	NA|NA|NA		
GC00010105	648757.Rvan_2224	1.5e-10	72.0					bactNOG[38]	085MJ@bactNOG,18CD0@proNOG,COG5295@NOG	NA|NA|NA	U, W	Inherit from COG: domain protein
GC00010106	500639.ENTCAN_06723	2.6e-40	170.6					bactNOG[38]	05R5Z@bactNOG,0R1Y1@gproNOG,11X3U@NOG,17R6P@proNOG	NA|NA|NA	S	ERF superfamily
GC00010107	557723.HAPS_1718	2.2e-26	124.0					bactNOG[38]	05NSQ@bactNOG,11W06@NOG,17ZTN@proNOG	NA|NA|NA	S	Inherit from bactNOG: prophage protein
GC00010117	225937.HP15_1205	9.2e-31	140.6					bactNOG[38]	07TXY@bactNOG,0QKC2@gproNOG,0Y186@NOG,171CS@proNOG	NA|NA|NA	S	Ankyrin repeat
GC00010118	225937.HP15_1205	1.8e-22	111.7					bactNOG[38]	07TXY@bactNOG,0QKC2@gproNOG,0Y186@NOG,171CS@proNOG	NA|NA|NA	S	Ankyrin repeat
GC00010128	629741.GCWU000324_01195	5.5e-16	89.7	NNRE		K17758,K17759		bactNOG[38]	05WJW@bactNOG,124BP@NOG	NA|NA|NA	S	Catalyzes the epimerization of the S- and R-forms of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration. This is a prerequisite for the S- specific NAD(P)H-hydrate dehydratase to allow the repair of both epimers of NAD(P)HX (By similarity)
GC00010131	436717.AOLE_00570	5.1e-19	98.2	AZL_008270				bactNOG[38]	05XQT@bactNOG,122YK@NOG,17KE0@proNOG	NA|NA|NA		
GC00010147	546275.FUSPEROL_00163	2.6e-12	76.3			K07317		bactNOG[38]	07VJZ@bactNOG,0QF32@fusoNOG,COG1002@NOG	NA|NA|NA	V	Eco57I restriction-modification methylase
GC00010148	637911.AM305_10970	8.7e-23	111.7	SFUM_3007		K13730		bactNOG[38]	08NJY@bactNOG,17INP@proNOG,COG4886@NOG	NA|NA|NA	T	Inherit from bactNOG: Repeat protein
GC00010152	279010.BL00175	1.1e-07	62.4	BL00175				bactNOG[38]	05HIN@bactNOG,11SWC@NOG	NA|NA|NA		
GC00010153	411469.EUBHAL_02106	1.7e-10	70.1	BL00175				bactNOG[38]	05HIN@bactNOG,11SWC@NOG	NA|NA|NA		
GC00010157	595499.SMDSEM_105	7.5e-15	87.0	MNMA	GO:0001510,GO:0002097,GO:0002098,GO:0002143,GO:0003674,GO:0003824,GO:0004808,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016741,GO:0016782,GO:0016783,GO:0030488,GO:0032259,GO:0034227,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:1901360	K00566		bactNOG[38]	05CCJ@bactNOG,099RC@bctoNOG,0P7GZ@flaNOG,COG0482@NOG	NA|NA|NA	J	Catalyzes the 2-thiolation of uridine at the wobble position (U34) of tRNA, leading to the formation of s(2)U34 (By similarity)
GC00010172	641147.HMPREF9021_01913	4.6e-77	293.1					bactNOG[38]	05NHM@bactNOG,0BPC5@bproNOG,11WNK@NOG,17TDM@proNOG	NA|NA|NA		
GC00010173	760192.Halhy_5626	1.8e-42	178.7			K07148		bactNOG[38]	086IW@bactNOG,09DCT@bctoNOG,1AH02@sphNOG,COG2311@NOG	NA|NA|NA	S	Protein of unknown function (DUF418)
GC00010183	110662.Syncc9605_1699	2.5e-27	128.3					bactNOG[38]	08A94@bactNOG,0FT9I@cyaNOG,1014H@NOG	NA|NA|NA	S	Terminase-like family
GC00010184	562970.Btus_2928	1.3e-11	75.5					bactNOG[38]	05G98@bactNOG,0P09T@firmNOG,11QC8@NOG	NA|NA|NA		
GC00010187	553177.CAPSP0001_0498	6.9e-23	112.5					bactNOG[38]	08V0C@bactNOG,09EGE@bctoNOG,0P9KD@flaNOG,0YKJV@NOG	NA|NA|NA	S	kwg leptospira repeat protein
GC00010193	6085.XP_002157191	2.5e-39	167.5	ALKBH6	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464	K10768		meNOG[21]	0VCUW@meNOG,0XR69@NOG,12U7Y@opiNOG,KOG3200@euNOG	NA|NA|NA	S	AlkB, alkylation repair homolog 6 (E. coli)
GC00010199	873448.STRPO_0402	2.9e-71	273.5	EF0617		K15634		bactNOG[38]	04U44@bacNOG,05CQN@bactNOG,0NG2Q@firmNOG,0YGUE@NOG	NA|NA|NA	S	Membrane
GC00010200	764299.STRIC_1030	1.7e-39	166.8	EF0617		K15634		bactNOG[38]	05CQN@bactNOG,0YGUE@NOG	NA|NA|NA	S	Membrane
GC00010204	391596.PBAL39_14539	2.2e-07	61.2					bactNOG[38]	071VW@bactNOG,09PT4@bctoNOG,0YZ9I@NOG	NA|NA|NA		
GC00010208	675817.VDA_002781	4.3e-135	486.9					bactNOG[38]	06KTV@bactNOG,0YBQK@NOG	NA|NA|NA		
GC00010213	742767.HMPREF9456_02052	2.3e-29	134.4					bactNOG[38]	06BH5@bactNOG,125QP@NOG	NA|NA|NA		
GC00010234	638300.HMPREF0198_2430	2.5e-51	207.6					bactNOG[38]	08Q05@bactNOG,11FT3@NOG,17Q7D@proNOG	NA|NA|NA		
GC00010242	339671.Asuc_2102	3.3e-33	147.1					bactNOG[38]	063B8@bactNOG,1259Q@NOG	NA|NA|NA		
GC00010243	471855.Shel_00950	1.4e-13	80.9	SRTN		K12410		bactNOG[38]	00DSU@actNOG,07RXD@bactNOG,COG0846@NOG	NA|NA|NA	K	SIR2 family
GC00010244	536227.CLCAR_3504	5.5e-25	119.4	YRKN				bactNOG[38]	08UYN@bactNOG,0ESZ2@cloNOG,0NIQ8@firmNOG,11N6P@NOG	NA|NA|NA	S	Acetyltransferase (GNAT) family
GC00010247	760568.Desku_2867	1.3e-12	78.2					bactNOG[38]	06GQY@bactNOG,123KK@NOG	NA|NA|NA	S	Toxic component of a toxin-antitoxin (TA) module. A
